lang_iso_code,concept_id,ortho_form,raw_ipa,next_step
jpn,434,国境,ko̞k̚kʲjo̞ː,validate
jpn,435,戦争,se̞nso̞ː,validate
jpn,436,敵,te̞kʲi,validate
jpn,437,暴力,bo̞ːɾjo̞kɯ,validate
jpn,438,戦い,tätäkäi,validate
jpn,439,弓,jɯmʲi,validate
jpn,440,矢,jä,validate
jpn,441,銃,d͡ʑɯː,validate
jpn,442,間違い,mät͡ɕiɡäi,validate
jpn,443,嘘,ɯso̞,validate
jpn,444,損害,so̞nɡäi,validate
jpn,445,不幸,fɯko̞ː,validate
jpn,446,罪,t͡sɯmʲi,validate
jpn,447,年,to̞ɕi,validate
jpn,447,年齢,ne̞nɾe̞i,validate
jpn,448,終わり,o̞wäɾi,validate
jpn,449,時,to̞kʲi,validate
jpn,449,時間,d͡ʑikã̈ɴ,validate
jpn,450,日,nʲi,validate
jpn,451,朝,äsä,validate
jpn,452,昼,çiɾɯ,validate
jpn,453,晩,bã̈ɴ,validate
jpn,453,夕方,jɯːɡätä,validate
jpn,454,夜,jo̞,validate
jpn,455,週,ɕɯː,validate
jpn,456,月,t͡sɯkʲi,validate
jpn,457,年,to̞ɕi,validate
jpn,458,春,häɾɯ,validate
jpn,459,夏,nät͡sɯ,validate
jpn,460,秋,äkʲi,validate
jpn,461,冬,fɯjɯ,validate
jpn,462,一月,it͡ɕiɡät͡sɯ,validate
jpn,463,二月,nʲiɡät͡sɯ,validate
jpn,464,三月,sänɡät͡sɯ,validate
jpn,465,四月,ɕiɡät͡sɯ,validate
jpn,466,五月,ɡo̞ɡät͡sɯ,validate
jpn,467,六月,ɾo̞kɯɡät͡sɯ,validate
jpn,468,七月,ɕit͡ɕiɡät͡sɯ,validate
jpn,469,八月,hät͡ɕiɡät͡sɯ,validate
jpn,470,九月,kɯɡät͡sɯ,validate
jpn,471,十月,d͡ʑɯːɡät͡sɯ,validate
jpn,472,十一月,d͡ʑɯːit͡ɕiɡät͡sɯ,validate
jpn,473,十二月,d͡ʑɯːnʲiɡät͡sɯ,validate
jpn,474,月曜日,ɡʲe̞t͡sɯjo̞ːbʲi,validate
jpn,475,火曜日,käjo̞ːbʲi,validate
jpn,476,水曜日,sɯijo̞ːbʲi,validate
jpn,477,木曜日,mo̞kɯjo̞ːbʲi,validate
jpn,478,金曜日,kʲinˈjo̞ːbʲi,validate
jpn,479,土曜日,do̞jo̞ːbʲi,validate
jpn,480,日曜日,nʲit͡ɕijo̞ːbʲi,validate
jpn,481,大きい,o̞ːkʲii,validate
jpn,482,小さい,t͡ɕiːsäi,validate
jpn,483,長い,näɡäi,validate
jpn,484,短い,mʲid͡ʑikäi,validate
jpn,485,広い,çiɾo̞i,validate
jpn,486,狭い,se̞mäi,validate
jpn,487,密な,mʲit͡sɯnä,validate
jpn,488,厚い,ät͡sɯi,validate
jpn,489,薄い,ɯsɯi,review
jpn,490,細い,ho̞so̞i,review
jpn,491,硬い,kätäi,review
jpn,492,平らな,täiɾänä,validate
jpn,493,滑らかな,näme̞ɾäkänä,validate
jpn,494,堅い,kätäi,validate
jpn,495,柔らかい,jäwäɾäkäi,validate
jpn,496,丸い,mäɾɯi,validate
jpn,497,尖った,to̞ɡät̚tä,validate
jpn,498,鋭い,sɯɾɯdo̞i,validate
jpn,499,鈍い,nʲibɯi,validate
jpn,500,重い,o̞mo̞i,validate
jpn,501,綺麗な,kʲiɾe̞inä,validate
jpn,502,熱い,ät͡sɯi,validate
jpn,503,温かい,ätätäkäi,validate
jpn,504,寒い,sämɯi,validate
jpn,504,冷たい,t͡sɯme̞täi,validate
jpn,505,涼しい,sɯzɯɕii,validate
