lang_iso_code,concept_id,ortho_form,raw_ipa,next_step
rus,204,сын,sɨˑn,validate
rus,205,дочь,dɔˑt͡ʃʲ,validate
rus,206,брат,braˑt,validate
rus,207,сестра,sʲɪstraˑ,validate
rus,208,дядя,dʲaˑdʲɪ,validate
rus,209,тетя,tʲotʲɪ,validate
rus,210,муж,muˑʃ,validate
rus,211,жена,ʒɪnaˑ,validate
rus,212,радость,raˑdəstʲ,validate
rus,213,смех,smʲeˑx,validate
rus,214,счастье,st͡ʃaˑstʲɪ,validate
rus,215,горе,ɡɔˑrʲɪ,validate
rus,216,желание,ʒɪɫaˑnʲijə,validate
rus,217,влечение,vlɪt͡ʃʲeˑnʲijə,validate
rus,218,дух,duˑx,validate
rus,219,мысль,mɨsl,validate
rus,220,память,paˑmʲɪtʲ,validate
rus,221,ум,uˑm,validate
rus,222,смысл,smɨˑsɫ,validate
rus,223,повод,pɔˑvət,validate
rus,224,правда,praˑvdə,validate
rus,225,беседа,bʲɪsʲeˑdə,validate
rus,226,сказка,skaˑzkə,validate
rus,227,рассказ,rɐsskaˑs,validate
rus,228,сообщение,səɐbʃʲːeˑnʲijə,validate
rus,229,новость,nɔˑvəstʲ,validate
rus,230,имя,jɨˑmʲɪ,validate
rus,231,загадка,zɐɡaˑdkə,validate
rus,232,речь,rʲeˑt͡ʃʲ,validate
rus,233,язык,jɐzɨˑk,validate
rus,234,голос,ɡɔˑɫəs,validate
rus,235,слово,sɫɔˑvə,validate
rus,236,знак,znaˑk,validate
rus,237,зов,zɔˑf,validate
rus,238,шум,ʃuˑm,validate
rus,239,звук,zvuˑk,validate
rus,240,звучание,zvut͡ʃaˑnʲijə,validate
rus,241,песня,pʲeˑsnʲɪ,validate
rus,242,покой,pɐkɔˑj,validate
rus,243,люди,luˑdʲi,validate
rus,244,народ,nɐrɔˑt,validate
rus,245,работа,rɐbɔˑtə,validate
rus,246,гость,ɡəstʲ,validate
rus,247,подарок,pɐdaˑrək,validate
rus,248,игра,jɨɡraˑ,validate
rus,249,общество,ɔˑbʃʲːɪstvə,validate
