lang_iso_code,concept_id,ortho_form,raw_ipa,next_step
ekk,298,ida,id̥ɑ,validate
ekk,299,puu,puː,validate
ekk,300,saelaud,sɑelɑud̥,validate
ekk,301,plaat,plɑːt,validate
ekk,302,tugi,tuɡ̥i,validate
ekk,303,latt,lɑtː,validate
ekk,303,teivas,tʲeivɑs,validate
ekk,304,kepp,kepː,validate
ekk,305,varras,vɑrːɑs,validate
ekk,306,toru,toru,validate
ekk,307,maja,mɑjɑ,validate
ekk,308,kodu,kod̥u,validate
ekk,309,ahi,ɑhi,validate
ekk,310,põrand,pɤrɑnd̥,validate
ekk,311,laud,lɑud̥,validate
ekk,312,tool,toːl,validate
ekk,313,häll,hælː,validate
ekk,313,kätki,kætki,validate
ekk,314,voodi,voːd̥i,validate
ekk,315,riiul,riːul,validate
ekk,316,kast,kɑst,validate
ekk,317,aken,ɑken,validate
ekk,318,uks,uks,validate
ekk,319,värav,værɑv,validate
ekk,320,aed,ɑed̥,validate
ekk,320,tara,tɑrɑ,validate
ekk,321,katus,kɑtus,validate
ekk,322,redel,red̥el,validate
ekk,323,luud,luːd̥,validate
ekk,324,labidas,lɑb̥id̥ɑs,validate
ekk,325,kühvel,kyxvel,validate
ekk,326,kahvel,kɑxvel,validate
ekk,327,lusikas,lusʲikɑs,validate
ekk,328,nuga,nuɡ̥ɑ,validate
ekk,329,nael,nɑel,validate
ekk,330,võrk,vɤrk,validate
ekk,331,haak,hɑːk,validate
ekk,331,konks,koŋks,validate
ekk,332,sang,sɑŋk̥,validate
ekk,332,käepide,kæepid̥e,validate
ekk,333,lukk,lukː,validate
ekk,334,pilt,pilt,validate
ekk,335,kuju,kuju,validate
ekk,335,kujund,kujund̥,validate
ekk,336,nukk,nukː,validate
ekk,337,paun,pɑun,validate
ekk,338,kimp,kimp,validate
ekk,339,kott,kotː,validate
ekk,340,pang,pɑŋk̥,validate
ekk,340,ämber,æmb̥er,validate
ekk,341,kaas,kɑːs,validate
ekk,342,nõud,nɤud̥,validate
ekk,343,kott,kotː,validate
ekk,344,tass,tɑsː,validate
ekk,345,pada,pɑd̥ɑ,validate
ekk,346,pada,pɑd̥ɑ,validate
ekk,347,söök,sœːk,validate
ekk,348,toit,toit,validate
ekk,349,roog,roːɡ̥,validate
ekk,350,liha,lʲihɑ,validate
ekk,351,teravili,tʲerɑvilʲi,validate
ekk,352,puder,pud̥er,validate
ekk,353,sai,sɑi,validate
